tender_date,delivery_date,awarded_mw,offered_mw,clearing_price_eur_mw_week,marginal_price_eur_mw_week,num_bids
2024-08-29,2024-08-29,564.0,541.0,120.6,120.6,
2024-08-29,2024-08-29,564.0,523.0,113.2,113.2,
2024-08-29,2024-08-29,564.0,528.0,108.3,108.3,
2024-08-30,2024-08-30,564.0,691.0,30.0,30.0,
2024-08-30,2024-08-30,564.0,616.0,53.72,53.72,
2024-08-30,2024-08-30,564.0,563.0,80.71,80.71,
2024-08-30,2024-08-30,564.0,520.0,105.84,105.84,
2024-08-30,2024-08-30,564.0,553.0,85.72,85.72,
2024-08-30,2024-08-30,564.0,536.0,75.0,75.0,
2024-08-31,2024-08-31,564.0,588.0,40.0,40.0,
2024-08-31,2024-08-31,564.0,590.0,87.96,87.96,
2024-08-31,2024-08-31,564.0,500.0,199.13,199.13,
2024-08-31,2024-08-31,564.0,642.0,57.23,57.23,
2024-08-31,2024-08-31,564.0,656.0,28.92,28.92,
2024-08-31,2024-08-31,564.0,493.0,95.0,95.0,
2024-09-01,2024-09-01,564.0,597.0,67.75,67.75,
2024-09-01,2024-09-01,564.0,527.0,193.7,193.7,
2024-09-01,2024-09-01,564.0,618.0,32.0,32.0,
2024-09-01,2024-09-01,564.0,587.0,46.0,46.0,
2024-09-01,2024-09-01,564.0,600.0,29.48,29.48,
2024-09-01,2024-09-01,564.0,547.0,135.44,135.44,
2024-09-02,2024-09-02,564.0,590.0,30.0,30.0,
2024-09-02,2024-09-02,564.0,618.0,44.26,44.26,
2024-09-02,2024-09-02,564.0,573.0,82.64,82.64,
2024-09-02,2024-09-02,564.0,505.0,90.77,90.77,
2024-09-02,2024-09-02,564.0,577.0,58.1,58.1,
2024-09-02,2024-09-02,564.0,590.0,36.0,36.0,
2024-09-03,2024-09-03,564.0,511.0,89.0,89.0,
2024-09-03,2024-09-03,564.0,551.0,65.63,65.63,
2024-09-03,2024-09-03,564.0,551.0,124.16,124.16,
2024-09-03,2024-09-03,564.0,547.0,77.76,77.76,
2024-09-03,2024-09-03,564.0,631.0,57.52,57.52,
2024-09-03,2024-09-03,564.0,691.0,32.12,32.12,
2024-09-04,2024-09-04,564.0,663.0,30.47,30.47,
2024-09-04,2024-09-04,564.0,646.0,58.28,58.28,
2024-09-04,2024-09-04,564.0,540.0,94.65,94.65,
2024-09-04,2024-09-04,564.0,524.0,104.12,104.12,
2024-09-04,2024-09-04,564.0,521.0,108.44,108.44,
2024-09-04,2024-09-04,564.0,507.0,91.78,91.78,
2024-09-05,2024-09-05,564.0,549.0,56.0,56.0,
2024-09-05,2024-09-05,564.0,513.0,79.2,79.2,
2024-09-05,2024-09-05,564.0,484.0,145.46,145.46,
2024-09-05,2024-09-05,564.0,682.0,35.48,35.48,
2024-09-05,2024-09-05,564.0,564.0,69.27,69.27,
2024-09-05,2024-09-05,564.0,542.0,83.48,83.48,
2024-09-06,2024-09-06,564.0,559.0,76.0,76.0,
2024-09-06,2024-09-06,564.0,556.0,56.52,56.52,
2024-09-06,2024-09-06,564.0,543.0,117.16,117.16,
2024-09-06,2024-09-06,564.0,541.0,78.0,78.0,
2024-09-06,2024-09-06,564.0,651.0,57.98,57.98,
2024-09-06,2024-09-06,564.0,676.0,38.88,38.88,
2024-09-07,2024-09-07,564.0,596.0,25.0,25.0,
2024-09-07,2024-09-07,564.0,566.0,29.0,29.0,
2024-09-07,2024-09-07,564.0,585.0,84.22,84.22,
2024-09-07,2024-09-07,564.0,557.0,150.0,150.0,
2024-09-07,2024-09-07,564.0,630.0,64.0,64.0,
2024-09-07,2024-09-07,564.0,631.0,40.0,40.0,
2024-09-08,2024-09-08,564.0,620.0,23.52,23.52,
2024-09-08,2024-09-08,564.0,632.0,26.72,26.72,
2024-09-08,2024-09-08,564.0,566.0,114.29,114.29,
2024-09-08,2024-09-08,564.0,549.0,185.0,185.0,
2024-09-08,2024-09-08,564.0,592.0,80.0,80.0,
2024-09-08,2024-09-08,564.0,635.0,27.39,27.39,
2024-09-09,2024-09-09,564.0,613.0,48.01,48.01,
2024-09-09,2024-09-09,564.0,615.0,55.2,55.2,
2024-09-09,2024-09-09,564.0,527.0,56.0,56.0,
2024-09-09,2024-09-09,564.0,573.0,71.76,71.76,
2024-09-09,2024-09-09,564.0,628.0,40.5,40.5,
2024-09-09,2024-09-09,564.0,628.0,30.25,30.25,
2024-09-10,2024-09-10,564.0,604.0,93.06,93.06,
2024-09-10,2024-09-10,564.0,541.0,179.2,179.2,
2024-09-10,2024-09-10,564.0,622.0,47.0,47.0,
2024-09-10,2024-09-10,564.0,649.0,44.0,44.0,
2024-09-10,2024-09-10,564.0,662.0,29.75,29.75,
2024-09-10,2024-09-10,564.0,580.0,95.2,95.2,
2024-09-11,2024-09-11,564.0,646.0,40.32,40.32,
2024-09-11,2024-09-11,564.0,616.0,55.2,55.2,
2024-09-11,2024-09-11,564.0,504.0,78.0,78.0,
2024-09-11,2024-09-11,564.0,471.0,101.28,101.28,
2024-09-11,2024-09-11,564.0,539.0,83.0,83.0,
2024-09-11,2024-09-11,564.0,611.0,46.0,46.0,
2024-09-12,2024-09-12,564.0,562.0,80.0,80.0,
2024-09-12,2024-09-12,564.0,604.0,48.64,48.64,
2024-09-12,2024-09-12,564.0,545.0,80.0,80.0,
2024-09-12,2024-09-12,564.0,656.0,40.5,40.5,
2024-09-12,2024-09-12,564.0,638.0,29.2,29.2,
2024-09-12,2024-09-12,564.0,539.0,97.4,97.4,
2024-09-13,2024-09-13,564.0,658.0,52.52,52.52,
2024-09-13,2024-09-13,564.0,633.0,57.6,57.6,
2024-09-13,2024-09-13,564.0,571.0,81.86,81.86,
2024-09-13,2024-09-13,564.0,598.0,151.16,151.16,
2024-09-13,2024-09-13,564.0,565.0,80.0,80.0,
2024-09-13,2024-09-13,564.0,588.0,64.5,64.5,
2024-09-14,2024-09-14,564.0,629.0,95.1,95.1,
2024-09-14,2024-09-14,564.0,678.0,42.0,42.0,
2024-09-14,2024-09-14,564.0,728.0,60.12,60.12,
2024-09-14,2024-09-14,564.0,644.0,112.16,112.16,
2024-09-14,2024-09-14,564.0,630.0,174.68,174.68,
2024-09-14,2024-09-14,564.0,620.0,46.0,46.0,
2024-09-15,2024-09-15,564.0,572.0,110.0,110.0,
2024-09-15,2024-09-15,564.0,612.0,38.34,38.34,
2024-09-15,2024-09-15,564.0,606.0,220.24,220.24,
2024-09-15,2024-09-15,564.0,617.0,113.76,113.76,
2024-09-15,2024-09-15,564.0,669.0,46.0,46.0,
2024-09-15,2024-09-15,564.0,678.0,34.0,34.0,
2024-09-16,2024-09-16,564.0,632.0,36.0,36.0,
2024-09-16,2024-09-16,564.0,623.0,51.44,51.44,
2024-09-16,2024-09-16,564.0,522.0,94.39,94.39,
2024-09-16,2024-09-16,564.0,523.0,127.12,127.12,
2024-09-16,2024-09-16,564.0,593.0,80.0,80.0,
2024-09-16,2024-09-16,564.0,587.0,70.38,70.38,
2024-09-17,2024-09-17,564.0,666.0,46.82,46.82,
2024-09-17,2024-09-17,564.0,648.0,57.91,57.91,
2024-09-17,2024-09-17,564.0,573.0,116.38,116.38,
2024-09-17,2024-09-17,564.0,490.0,127.62,127.62,
2024-09-17,2024-09-17,564.0,503.0,101.0,101.0,
2024-09-17,2024-09-17,564.0,560.0,62.0,62.0,
2024-09-18,2024-09-18,564.0,573.0,56.0,56.0,
2024-09-18,2024-09-18,564.0,547.0,88.0,88.0,
2024-09-18,2024-09-18,564.0,525.0,190.0,190.0,
2024-09-18,2024-09-18,564.0,596.0,61.7,61.7,
2024-09-18,2024-09-18,564.0,662.0,48.44,48.44,
2024-09-18,2024-09-18,564.0,544.0,135.2,135.2,
2024-09-19,2024-09-19,564.0,567.0,50.88,50.88,
2024-09-19,2024-09-19,564.0,603.0,42.0,42.0,
2024-09-19,2024-09-19,564.0,612.0,56.0,56.0,
2024-09-19,2024-09-19,564.0,510.0,108.08,108.08,
2024-09-19,2024-09-19,564.0,481.0,143.72,143.72,
2024-09-19,2024-09-19,564.0,534.0,75.2,75.2,
2024-09-20,2024-09-20,564.0,643.0,45.68,45.68,
2024-09-20,2024-09-20,564.0,634.0,65.92,65.92,
2024-09-20,2024-09-20,564.0,512.0,124.0,124.0,
2024-09-20,2024-09-20,564.0,565.0,240.7,240.7,
2024-09-20,2024-09-20,564.0,507.0,85.0,85.0,
2024-09-20,2024-09-20,564.0,563.0,48.28,48.28,
2024-09-21,2024-09-21,564.0,596.0,82.12,82.12,
2024-09-21,2024-09-21,564.0,610.0,40.08,40.08,
2024-09-21,2024-09-21,564.0,592.0,237.5,237.5,
2024-09-21,2024-09-21,564.0,610.0,112.0,112.0,
2024-09-21,2024-09-21,564.0,637.0,51.88,51.88,
2024-09-21,2024-09-21,564.0,628.0,38.72,38.72,
2024-09-22,2024-09-22,564.0,642.0,40.81,40.81,
2024-09-22,2024-09-22,564.0,634.0,51.2,51.2,
2024-09-22,2024-09-22,564.0,620.0,138.17,138.17,
2024-09-22,2024-09-22,564.0,590.0,245.71,245.71,
2024-09-22,2024-09-22,564.0,601.0,84.0,84.0,
2024-09-22,2024-09-22,564.0,624.0,46.26,46.26,
2024-09-23,2024-09-23,564.0,650.0,59.7,59.7,
2024-09-23,2024-09-23,564.0,601.0,95.32,95.32,
2024-09-23,2024-09-23,564.0,526.0,122.4,122.4,
2024-09-23,2024-09-23,564.0,643.0,41.76,41.76,
2024-09-23,2024-09-23,564.0,647.0,54.19,54.19,
2024-09-23,2024-09-23,564.0,492.0,104.0,104.0,
2024-09-24,2024-09-24,564.0,551.0,72.0,72.0,
2024-09-24,2024-09-24,564.0,615.0,51.0,51.0,
2024-09-24,2024-09-24,564.0,588.0,123.4,123.4,
2024-09-24,2024-09-24,564.0,521.0,80.0,80.0,
2024-09-24,2024-09-24,564.0,631.0,53.08,53.08,
2024-09-24,2024-09-24,564.0,667.0,37.44,37.44,
2024-09-25,2024-09-25,564.0,646.0,42.0,42.0,
2024-09-25,2024-09-25,564.0,636.0,57.42,57.42,
2024-09-25,2024-09-25,564.0,538.0,93.42,93.42,
2024-09-25,2024-09-25,564.0,579.0,122.4,122.4,
2024-09-25,2024-09-25,564.0,536.0,84.84,84.84,
2024-09-25,2024-09-25,564.0,621.0,56.39,56.39,
2024-09-26,2024-09-26,564.0,670.0,38.96,38.96,
2024-09-26,2024-09-26,564.0,642.0,65.04,65.04,
2024-09-26,2024-09-26,564.0,587.0,89.62,89.62,
2024-09-26,2024-09-26,564.0,552.0,119.67,119.67,
2024-09-26,2024-09-26,564.0,600.0,72.04,72.04,
2024-09-26,2024-09-26,564.0,589.0,64.0,64.0,
2024-09-27,2024-09-27,564.0,609.0,92.75,92.75,
2024-09-27,2024-09-27,564.0,573.0,167.44,167.44,
2024-09-27,2024-09-27,564.0,644.0,61.87,61.87,
2024-09-27,2024-09-27,564.0,622.0,70.0,70.0,
2024-09-27,2024-09-27,564.0,620.0,69.0,69.0,
2024-09-27,2024-09-27,564.0,582.0,108.83,108.83,
2024-09-28,2024-09-28,564.0,619.0,111.68,111.68,
2024-09-28,2024-09-28,564.0,612.0,256.0,256.0,
2024-09-28,2024-09-28,564.0,641.0,55.0,55.0,
2024-09-28,2024-09-28,564.0,635.0,75.12,75.12,
2024-09-28,2024-09-28,564.0,643.0,72.28,72.28,
2024-09-28,2024-09-28,564.0,637.0,133.19,133.19,
2024-09-29,2024-09-29,564.0,656.0,42.33,42.33,
2024-09-29,2024-09-29,564.0,642.0,56.0,56.0,
2024-09-29,2024-09-29,564.0,625.0,123.68,123.68,
2024-09-29,2024-09-29,564.0,620.0,233.04,233.04,
2024-09-29,2024-09-29,564.0,651.0,92.0,92.0,
2024-09-29,2024-09-29,564.0,649.0,53.64,53.64,
2024-09-30,2024-09-30,564.0,652.0,55.6,55.6,
2024-09-30,2024-09-30,564.0,634.0,52.8,52.8,
2024-09-30,2024-09-30,564.0,591.0,139.0,139.0,
2024-09-30,2024-09-30,564.0,646.0,96.0,96.0,
2024-09-30,2024-09-30,564.0,634.0,55.04,55.04,
2024-09-30,2024-09-30,564.0,621.0,51.95,51.95,
2024-10-01,2024-10-01,564.0,688.0,61.44,61.44,
2024-10-01,2024-10-01,564.0,678.0,60.38,60.38,
2024-10-01,2024-10-01,564.0,698.0,110.92,110.92,
2024-10-01,2024-10-01,564.0,665.0,134.0,134.0,
2024-10-01,2024-10-01,564.0,650.0,71.02,71.02,
2024-10-01,2024-10-01,564.0,658.0,56.0,56.0,
2024-10-02,2024-10-02,564.0,679.0,43.33,43.33,
2024-10-02,2024-10-02,564.0,642.0,52.0,52.0,
2024-10-02,2024-10-02,564.0,621.0,112.52,112.52,
2024-10-02,2024-10-02,564.0,716.0,69.12,69.12,
2024-10-02,2024-10-02,564.0,702.0,66.2,66.2,
2024-10-02,2024-10-02,564.0,665.0,72.9,72.9,
2024-10-03,2024-10-03,564.0,605.0,59.6,59.6,
2024-10-03,2024-10-03,564.0,684.0,36.0,36.0,
2024-10-03,2024-10-03,564.0,695.0,90.4,90.4,
2024-10-03,2024-10-03,564.0,665.0,61.81,61.81,
2024-10-03,2024-10-03,564.0,687.0,39.5,39.5,
2024-10-03,2024-10-03,564.0,713.0,40.67,40.67,
2024-10-04,2024-10-04,564.0,716.0,45.84,45.84,
2024-10-04,2024-10-04,564.0,715.0,56.76,56.76,
2024-10-04,2024-10-04,564.0,669.0,54.95,54.95,
2024-10-04,2024-10-04,564.0,663.0,110.0,110.0,
2024-10-04,2024-10-04,564.0,597.0,72.4,72.4,
2024-10-04,2024-10-04,564.0,629.0,40.0,40.0,
2024-10-05,2024-10-05,564.0,669.0,43.5,43.5,
2024-10-05,2024-10-05,564.0,632.0,69.0,69.0,
2024-10-05,2024-10-05,564.0,661.0,103.48,103.48,
2024-10-05,2024-10-05,564.0,674.0,39.48,39.48,
2024-10-05,2024-10-05,564.0,700.0,52.93,52.93,
2024-10-05,2024-10-05,564.0,680.0,80.18,80.18,
2024-10-06,2024-10-06,564.0,657.0,82.21,82.21,
2024-10-06,2024-10-06,564.0,691.0,53.43,53.43,
2024-10-06,2024-10-06,564.0,637.0,123.17,123.17,
2024-10-06,2024-10-06,564.0,673.0,89.8,89.8,
2024-10-06,2024-10-06,564.0,685.0,48.88,48.88,
2024-10-06,2024-10-06,564.0,658.0,41.12,41.12,
2024-10-07,2024-10-07,564.0,627.0,38.15,38.15,
2024-10-07,2024-10-07,564.0,646.0,40.0,40.0,
2024-10-07,2024-10-07,564.0,609.0,72.3,72.3,
2024-10-07,2024-10-07,564.0,606.0,88.0,88.0,
2024-10-07,2024-10-07,564.0,609.0,56.0,56.0,
2024-10-07,2024-10-07,564.0,613.0,35.0,35.0,
2024-10-08,2024-10-08,564.0,643.0,33.4,33.4,
2024-10-08,2024-10-08,564.0,647.0,45.0,45.0,
2024-10-08,2024-10-08,564.0,637.0,48.0,48.0,
2024-10-08,2024-10-08,564.0,679.0,120.0,120.0,
2024-10-08,2024-10-08,564.0,666.0,59.0,59.0,
2024-10-08,2024-10-08,564.0,613.0,40.0,40.0,
2024-10-09,2024-10-09,564.0,643.0,117.57,117.57,
2024-10-09,2024-10-09,564.0,700.0,103.06,103.06,
2024-10-09,2024-10-09,564.0,670.0,44.5,44.5,
2024-10-09,2024-10-09,564.0,651.0,40.0,40.0,
2024-10-09,2024-10-09,564.0,641.0,28.4,28.4,
2024-10-09,2024-10-09,564.0,679.0,72.54,72.54,
2024-10-10,2024-10-10,564.0,581.0,81.47,81.47,
2024-10-10,2024-10-10,564.0,699.0,88.5,88.5,
2024-10-10,2024-10-10,564.0,649.0,36.0,36.0,
2024-10-10,2024-10-10,564.0,717.0,44.2,44.2,
2024-10-10,2024-10-10,564.0,697.0,32.0,32.0,
2024-10-10,2024-10-10,564.0,664.0,50.6,50.6,
2024-10-11,2024-10-11,564.0,682.0,26.2,26.2,
2024-10-11,2024-10-11,564.0,665.0,40.0,40.0,
2024-10-11,2024-10-11,564.0,622.0,62.4,62.4,
2024-10-11,2024-10-11,564.0,585.0,102.3,102.3,
2024-10-11,2024-10-11,564.0,559.0,81.15,81.15,
2024-10-11,2024-10-11,564.0,640.0,38.3,38.3,
2024-10-12,2024-10-12,564.0,580.0,102.2,102.2,
2024-10-12,2024-10-12,564.0,646.0,41.34,41.34,
2024-10-12,2024-10-12,564.0,630.0,109.5,109.5,
2024-10-12,2024-10-12,564.0,632.0,78.3,78.3,
2024-10-12,2024-10-12,564.0,670.0,40.0,40.0,
2024-10-12,2024-10-12,564.0,664.0,32.0,32.0,
2024-10-13,2024-10-13,564.0,628.0,34.69,34.69,
2024-10-13,2024-10-13,564.0,603.0,44.46,44.46,
2024-10-13,2024-10-13,564.0,592.0,94.35,94.35,
2024-10-13,2024-10-13,564.0,556.0,137.98,137.98,
2024-10-13,2024-10-13,564.0,597.0,98.57,98.57,
2024-10-13,2024-10-13,564.0,597.0,40.0,40.0,
2024-10-14,2024-10-14,564.0,612.0,48.0,48.0,
2024-10-14,2024-10-14,564.0,625.0,56.2,56.2,
2024-10-14,2024-10-14,564.0,525.0,56.0,56.0,
2024-10-14,2024-10-14,564.0,529.0,85.16,85.16,
2024-10-14,2024-10-14,564.0,502.0,93.56,93.56,
2024-10-14,2024-10-14,564.0,578.0,41.63,41.63,
2024-10-15,2024-10-15,564.0,541.0,96.35,96.35,
2024-10-15,2024-10-15,564.0,590.0,78.92,78.92,
2024-10-15,2024-10-15,564.0,580.0,48.0,48.0,
2024-10-15,2024-10-15,564.0,550.0,69.81,69.81,
2024-10-15,2024-10-15,564.0,652.0,26.8,26.8,
2024-10-15,2024-10-15,564.0,602.0,56.0,56.0,
2024-10-16,2024-10-16,564.0,527.0,111.0,111.0,
2024-10-16,2024-10-16,564.0,549.0,169.06,169.06,
2024-10-16,2024-10-16,564.0,577.0,58.2,58.2,
2024-10-16,2024-10-16,564.0,569.0,82.04,82.04,
2024-10-16,2024-10-16,564.0,571.0,73.6,73.6,
2024-10-16,2024-10-16,564.0,523.0,109.86,109.86,
2024-10-17,2024-10-17,564.0,622.0,45.7,45.7,
2024-10-17,2024-10-17,564.0,593.0,63.56,63.56,
2024-10-17,2024-10-17,564.0,570.0,78.0,78.0,
2024-10-17,2024-10-17,564.0,552.0,86.0,86.0,
2024-10-17,2024-10-17,564.0,634.0,56.66,56.66,
2024-10-17,2024-10-17,564.0,630.0,38.8,38.8,
2024-10-18,2024-10-18,564.0,613.0,51.82,51.82,
2024-10-18,2024-10-18,564.0,641.0,49.8,49.8,
2024-10-18,2024-10-18,564.0,634.0,30.0,30.0,
2024-10-18,2024-10-18,564.0,607.0,50.5,50.5,
2024-10-18,2024-10-18,564.0,672.0,29.99,29.99,
2024-10-18,2024-10-18,564.0,600.0,64.0,64.0,
2024-10-19,2024-10-19,564.0,647.0,25.0,25.0,
2024-10-19,2024-10-19,564.0,680.0,32.0,32.0,
2024-10-19,2024-10-19,564.0,629.0,52.0,52.0,
2024-10-19,2024-10-19,564.0,589.0,75.63,75.63,
2024-10-19,2024-10-19,564.0,583.0,56.0,56.0,
2024-10-19,2024-10-19,564.0,637.0,30.0,30.0,
2024-10-20,2024-10-20,564.0,604.0,38.54,38.54,
2024-10-20,2024-10-20,564.0,589.0,55.6,55.6,
2024-10-20,2024-10-20,564.0,532.0,130.8,130.8,
2024-10-20,2024-10-20,564.0,588.0,69.3,69.3,
2024-10-20,2024-10-20,564.0,613.0,33.3,33.3,
2024-10-20,2024-10-20,564.0,602.0,36.3,36.3,
2024-10-21,2024-10-21,564.0,568.0,49.5,49.5,
2024-10-21,2024-10-21,564.0,576.0,52.0,52.0,
2024-10-21,2024-10-21,564.0,579.0,68.03,68.03,
2024-10-21,2024-10-21,564.0,656.0,55.6,55.6,
2024-10-21,2024-10-21,564.0,568.0,74.6,74.6,
2024-10-21,2024-10-21,564.0,618.0,38.5,38.5,
2024-10-22,2024-10-22,564.0,584.0,74.0,74.0,
2024-10-22,2024-10-22,564.0,609.0,54.0,54.0,
2024-10-22,2024-10-22,564.0,620.0,37.5,37.5,
2024-10-22,2024-10-22,564.0,628.0,50.2,50.2,
2024-10-22,2024-10-22,564.0,695.0,38.0,38.0,
2024-10-22,2024-10-22,564.0,591.0,49.21,49.21,
2024-10-23,2024-10-23,564.0,548.0,88.0,88.0,
2024-10-23,2024-10-23,564.0,600.0,48.92,48.92,
2024-10-23,2024-10-23,564.0,624.0,31.68,31.68,
2024-10-23,2024-10-23,564.0,563.0,48.0,48.0,
2024-10-23,2024-10-23,564.0,634.0,26.2,26.2,
2024-10-23,2024-10-23,564.0,608.0,46.0,46.0,
2024-10-24,2024-10-24,564.0,613.0,21.5,21.5,
2024-10-24,2024-10-24,564.0,574.0,46.0,46.0,
2024-10-24,2024-10-24,564.0,569.0,46.0,46.0,
2024-10-24,2024-10-24,564.0,596.0,40.0,40.0,
2024-10-24,2024-10-24,564.0,568.0,56.4,56.4,
2024-10-24,2024-10-24,564.0,559.0,39.15,39.15,
2024-10-25,2024-10-25,564.0,550.0,87.3,87.3,
2024-10-25,2024-10-25,564.0,621.0,33.6,33.6,
2024-10-25,2024-10-25,564.0,589.0,55.2,55.2,
2024-10-25,2024-10-25,564.0,582.0,60.9,60.9,
2024-10-25,2024-10-25,564.0,581.0,60.0,60.0,
2024-10-25,2024-10-25,564.0,636.0,23.32,23.32,
2024-10-26,2024-10-26,564.0,631.0,20.0,20.0,
2024-10-26,2024-10-26,564.0,603.0,45.4,45.4,
2024-10-26,2024-10-26,564.0,588.0,45.0,45.0,
2024-10-26,2024-10-26,564.0,600.0,40.8,40.8,
2024-10-26,2024-10-26,564.0,567.0,56.8,56.8,
2024-10-26,2024-10-26,564.0,616.0,28.9,28.9,
2024-10-27,2024-10-27,564.0,604.0,26.0,26.0,
2024-10-27,2024-10-27,564.0,478.0,64.72,64.72,
2024-10-27,2024-10-27,564.0,549.0,60.1,60.1,
2024-10-27,2024-10-27,564.0,616.0,19.3,19.3,
2024-10-27,2024-10-27,564.0,616.0,32.2,32.2,
2024-10-27,2024-10-27,564.0,552.0,60.0,60.0,
2024-10-28,2024-10-28,564.0,558.0,76.5,76.5,
2024-10-28,2024-10-28,564.0,640.0,30.0,30.0,
2024-10-28,2024-10-28,564.0,609.0,41.4,41.4,
2024-10-28,2024-10-28,564.0,545.0,48.64,48.64,
2024-10-28,2024-10-28,564.0,622.0,40.8,40.8,
2024-10-28,2024-10-28,564.0,635.0,31.31,31.31,
2024-10-29,2024-10-29,564.0,638.0,20.0,20.0,
2024-10-29,2024-10-29,564.0,630.0,35.5,35.5,
2024-10-29,2024-10-29,564.0,590.0,42.5,42.5,
2024-10-29,2024-10-29,564.0,659.0,34.0,34.0,
2024-10-29,2024-10-29,564.0,541.0,91.92,91.92,
2024-10-29,2024-10-29,564.0,628.0,29.5,29.5,
2024-10-30,2024-10-30,564.0,634.0,20.0,20.0,
2024-10-30,2024-10-30,564.0,635.0,30.6,30.6,
2024-10-30,2024-10-30,564.0,638.0,32.8,32.8,
2024-10-30,2024-10-30,564.0,621.0,29.0,29.0,
2024-10-30,2024-10-30,564.0,591.0,56.0,56.0,
2024-10-30,2024-10-30,564.0,621.0,25.0,25.0,
2024-10-31,2024-10-31,564.0,623.0,25.0,25.0,
2024-10-31,2024-10-31,564.0,573.0,30.76,30.76,
2024-10-31,2024-10-31,564.0,619.0,29.0,29.0,
2024-10-31,2024-10-31,564.0,619.0,24.75,24.75,
2024-10-31,2024-10-31,564.0,638.0,20.0,20.0,
2024-10-31,2024-10-31,564.0,635.0,26.8,26.8,
2024-11-01,2024-11-01,564.0,638.0,23.92,23.92,
2024-11-01,2024-11-01,564.0,646.0,23.98,23.98,
2024-11-01,2024-11-01,564.0,643.0,35.56,35.56,
2024-11-01,2024-11-01,564.0,614.0,40.0,40.0,
2024-11-01,2024-11-01,564.0,612.0,40.0,40.0,
2024-11-01,2024-11-01,564.0,592.0,45.6,45.6,
2024-11-02,2024-11-02,564.0,684.0,25.0,25.0,
2024-11-02,2024-11-02,564.0,694.0,31.01,31.01,
2024-11-02,2024-11-02,564.0,698.0,30.0,30.0,
2024-11-02,2024-11-02,564.0,676.0,34.0,34.0,
2024-11-02,2024-11-02,564.0,603.0,42.0,42.0,
2024-11-02,2024-11-02,564.0,663.0,30.3,30.3,
2024-11-03,2024-11-03,564.0,587.0,41.4,41.4,
2024-11-03,2024-11-03,564.0,640.0,19.1,19.1,
2024-11-03,2024-11-03,564.0,584.0,54.4,54.4,
2024-11-03,2024-11-03,564.0,597.0,44.7,44.7,
2024-11-03,2024-11-03,564.0,650.0,18.7,18.7,
2024-11-03,2024-11-03,564.0,695.0,19.8,19.8,
2024-11-04,2024-11-04,564.0,702.0,23.92,23.92,
2024-11-04,2024-11-04,564.0,640.0,26.0,26.0,
2024-11-04,2024-11-04,564.0,597.0,33.1,33.1,
2024-11-04,2024-11-04,564.0,661.0,45.6,45.6,
2024-11-04,2024-11-04,564.0,580.0,75.0,75.0,
2024-11-04,2024-11-04,564.0,620.0,23.0,23.0,
2024-11-05,2024-11-05,564.0,707.0,24.0,24.0,
2024-11-05,2024-11-05,564.0,688.0,39.88,39.88,
2024-11-05,2024-11-05,564.0,592.0,51.38,51.38,
2024-11-05,2024-11-05,564.0,573.0,56.0,56.0,
2024-11-05,2024-11-05,564.0,525.0,138.1,138.1,
2024-11-05,2024-11-05,564.0,643.0,18.4,18.4,
2024-11-06,2024-11-06,564.0,586.0,35.2,35.2,
2024-11-06,2024-11-06,564.0,536.0,140.0,140.0,
2024-11-06,2024-11-06,564.0,545.0,59.37,59.37,
2024-11-06,2024-11-06,564.0,550.0,41.85,41.85,
2024-11-06,2024-11-06,564.0,713.0,18.88,18.88,
2024-11-06,2024-11-06,564.0,538.0,60.0,60.0,
2024-11-07,2024-11-07,564.0,584.0,34.8,34.8,
2024-11-07,2024-11-07,564.0,721.0,19.88,19.88,
2024-11-07,2024-11-07,564.0,570.0,53.52,53.52,
2024-11-07,2024-11-07,564.0,546.0,77.76,77.76,
2024-11-07,2024-11-07,564.0,569.0,60.0,60.0,
2024-11-07,2024-11-07,564.0,542.0,167.16,167.16,
2024-11-08,2024-11-08,564.0,764.0,19.53,26.36,
2024-11-08,2024-11-08,564.0,569.0,58.7,58.7,
2024-11-08,2024-11-08,564.0,584.0,51.6,51.6,
2024-11-08,2024-11-08,564.0,583.0,54.72,54.72,
2024-11-08,2024-11-08,564.0,545.0,91.4,91.4,
2024-11-08,2024-11-08,564.0,598.0,40.5,40.5,
2024-11-09,2024-11-09,564.0,558.0,66.8,66.8,
2024-11-09,2024-11-09,564.0,624.0,29.2,29.2,
2024-11-09,2024-11-09,564.0,587.0,47.64,47.64,
2024-11-09,2024-11-09,564.0,589.0,47.5,47.5,
2024-11-09,2024-11-09,564.0,644.0,48.4,48.4,
2024-11-09,2024-11-09,564.0,764.0,19.1,20.0,
2024-11-10,2024-11-10,564.0,764.0,17.21,29.4,
2024-11-10,2024-11-10,564.0,763.0,54.99,55.2,
2024-11-10,2024-11-10,564.0,720.0,55.6,55.6,
2024-11-10,2024-11-10,564.0,716.0,54.0,54.0,
2024-11-10,2024-11-10,564.0,582.0,40.0,40.0,
2024-11-10,2024-11-10,564.0,658.0,28.6,28.6,
2024-11-11,2024-11-11,564.0,690.0,49.12,49.12,
2024-11-11,2024-11-11,564.0,652.0,57.7,57.7,
2024-11-11,2024-11-11,564.0,681.0,53.16,53.16,
2024-11-11,2024-11-11,564.0,731.0,60.0,60.0,
2024-11-11,2024-11-11,564.0,671.0,70.08,70.08,
2024-11-11,2024-11-11,564.0,654.0,44.99,44.99,
2024-11-12,2024-11-12,564.0,566.0,72.44,72.44,
2024-11-12,2024-11-12,564.0,710.0,38.5,38.5,
